id,name,description,category,tier,country,city,address,coordinates_lat,coordinates_lng,food_type,dining_type,seating,parking_available,surroundings,reviews,tags ,image_url,status,created_by,created_at,updated_at,photos,status_tag,slug
14ca67ba-c119-4d85-9cd3-71fbad1d999f,Cafe Cruz,"Warm Argentinian spot mixing empanadas, roast chicken, sliders and a genuinely welcoming atmosphere that makes it easy to linger. Friendly staff, surprising interior and a nice break from the usual Prague brunch formulas.",Restaurant,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Empanadas,Dinner,indoor,FALSE,,,"[""Lunch"",""Dinner""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-cruz/web-0.webp,published,,2026-04-21 08:14:52.359721+00,2026-04-21 08:14:52.359721+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-cruz/web-0.webp"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-cruz/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cafe-cruz/ai-1.png""]",verified,p7-cafe-cruz
4c2b4223-8e03-4eda-92bf-6757b2ef8662,The Miners Coffee Letna,"Another branch of Prague’s ever-expanding Miners chain, but this one earns points for its quieter inner-block seating and occasional DJ evenings. Good coffee as expected, younger crowd, and a slightly more social version of the now familiar Miners formula.",Coffee Shop,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Breakfast,outdoor,FALSE,,,"[""Coffee"",""Breakfast"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-miners-letna/web-0.jpg,published,,2026-04-21 08:14:54.933678+00,2026-04-21 08:14:54.933678+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-miners-letna/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-miners-letna/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-miners-letna/web-2.jpg""]",verified,p7-miners-letna
027c5e78-e8a3-4f2c-b60f-4b60323268da,Teplá kačka,"A few years ago Teplá kačka arrived as one of Prague’s standout modern Asian spots and it has held that reputation well. Duck specialties, Asian sharing plates, polished service and a consistently strong kitchen make this an easy dinner or group choice.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Asian Fusion,Dinner,indoor,FALSE,,,"[""Lunch"",""Asian""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tepla-kacka/web-0.jpg,published,,2026-04-21 08:14:57.486835+00,2026-04-21 08:14:57.486835+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tepla-kacka/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tepla-kacka/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-tepla-kacka/ai-1.png""]",verified,p7-tepla-kacka
ddae4d92-a0af-4433-b458-087a042991cf,Onigirazu,"First dedicated onigirazu stop in Prague and still the city’s go-to place for these hearty Japanese sushi sandwiches. Takeaway only, fast and filling, and an ideal quick lunch when you want something different from the standard bakery run.",Takeaway,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Quick bites,Lunch,counter,FALSE,,,"[""Asian""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-onigirazu/web-0.jpg,published,,2026-04-21 08:14:57.734795+00,2026-04-21 08:14:57.734795+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-onigirazu/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-onigirazu/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-onigirazu/web-2.jpg""]",verified,p7-onigirazu
0ea81790-1d7a-410d-b8d4-ae2d0c8ae741,hrnek,"Cozy youthful hangout balancing specialty coffee, good music and a small but thoughtful kitchen offer. Relaxed local energy, a nice place to sit longer. Check the cinnamon twist pastry. ",Coffee Shop,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Breakfast,indoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hrnek/web-0.png,published,,2026-04-21 08:14:59.495835+00,2026-04-21 08:14:59.495835+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hrnek/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hrnek/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-hrnek/web-2.jpg""]",verified,p7-hrnek
b168087f-0fdf-42e2-814d-75daca4b5117,Kolektor,"The chilled-out café inside the modern art museum, carrying much of the same young noisy community energy people loved when it was still Café Jedna. Great open industrial space, good snacks and coffee, but expect crowds, self-service and a bit of organized chaos at peak hours.",Cafe,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Lunch,indoor,FALSE,,,"[""Coffee"",""Breakfast"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kolektor/web-0.jpg,published,,2026-04-21 08:15:01.905338+00,2026-04-21 08:15:01.905338+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kolektor/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kolektor/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kolektor/ai-1.png""]",verified,p7-kolektor
d64fd911-a822-4230-9823-6c34f99251bb,BON Ramen,"Part of Prague’s trusted local BON noodle mini-chain and one of the more reliable places in Letná for authentic ramen, udon and soba. Consistent broths, handmade noodles and a straightforward formula that works when the weather asks for soup.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Ramen,Lunch,indoor,FALSE,,,"[""Asian""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-bon-ramen/web-0.jpg,published,,2026-04-21 08:15:09.513989+00,2026-04-21 08:15:09.513989+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-bon-ramen/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-bon-ramen/web-1.webp"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-bon-ramen/web-2.webp""]",verified,p7-bon-ramen
6ca9edce-77dd-44ef-a0e8-86eeef419f3e,Chutnej,"Started as a vegan pizza concept and evolved into one of the cozier friendly-service comfort spots in the area. Tasty food, warm atmosphere and the kind of casual place that makes plant-based eating feel pleasantly unpreachy.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Pizza,Lunch,indoor,FALSE,,,"[""Vegan""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-chutnej/web-0.jpg,published,,2026-04-21 08:15:10.946334+00,2026-04-21 08:15:10.946334+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-chutnej/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-chutnej/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-chutnej/ai-0.png""]",verified,p7-chutnej
3c5bb82c-37b4-48b0-a6db-8a516d0f7873,Pilot Cafe Letná,"Comfortable all-day café doing hearty breakfasts, specialty coffee, homemade desserts and a relaxed polished interior that works equally well for a slow morning or an afternoon glass of wine. A dependable newer Letná address when you are thinking boozy brunch.",Cafe,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Breakfast,Breakfast,indoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pilot-cafe/web-0.jpg,published,,2026-04-21 08:15:12.114973+00,2026-04-21 08:15:12.114973+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pilot-cafe/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pilot-cafe/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pilot-cafe/web-2.jpg""]",verified,p7-pilot-cafe
49fec639-df6f-4990-af7d-5199dd6474eb,moe,"Newcomer taking over the former Bistro 8 address and keeping the area supplied with polished breakfast and lunch options. Slightly pricier than the old neighborhood standard, but still a very solid modern café-bistro when you want something dependable in this part of Letná.",Bistro,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Breakfast,indoor,FALSE,,,"[""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-moe/ai-0.png,published,,2026-04-21 08:15:14.150425+00,2026-04-21 08:15:14.150425+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-moe/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-moe/ai-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-moe/ai-2.png""]",verified,p7-moe
9347af1b-ed60-479c-86eb-0d4fe721f515,Las Adelitas (Letná),"Newest cozy branch of Prague’s original Mexican institution serving the same trusted tacos, enchiladas and frozen margaritas people have loved for years. Easy group dinner choice, easy drinks choice, and still one of the city’s safest bets when Mexican is the craving.",Restaurant,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Mexican,Dinner,indoor,FALSE,,,"[""Mexican""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-las-adelita-letna/web-0.png,published,,2026-04-21 08:15:31.730559+00,2026-04-21 08:15:31.730559+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-las-adelita-letna/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-las-adelita-letna/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-las-adelita-letna/web-2.jpg""]",verified,p7-las-adelita-letna
922c1ca1-83a3-4f87-b5ec-931a8e815db3,Cork,"Small intimate natural wine bar that has built a quiet loyal following among Letná wine people. Expect carefully chosen bottles, knowledgeable service and the kind of low-key evening atmosphere that works best for slower conversations rather than loud nights.",Wine Bar,New,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Wine,Drinks,indoor,FALSE,,,"[""Bar"",""Wine""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cork/web-0.png,published,,2026-04-21 08:15:38.663416+00,2026-04-21 08:15:38.663416+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cork/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cork/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-cork/web-2.jpg""]",verified,p7-cork
8cf7a81a-2603-41c1-8e9a-1da4e1eb0aa2,Sally O'Brien's Irish Pub,"A genuinely well-regarded Irish pub that has quickly earned a reputation for one of the freshest Guinness pours in Prague. Friendly staff, sports, live music and a crowd that often treats it like a real neighborhood local rather than a tourist costume pub.",Pub,Good,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Drinks,indoor,FALSE,,,"[""Beer"",""Bar""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sally-o-brien-s-irish-pub/ai-0.png,published,,2026-04-21 08:16:02.952106+00,2026-04-21 08:16:02.952106+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sally-o-brien-s-irish-pub/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sally-o-brien-s-irish-pub/ai-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-sally-o-brien-s-irish-pub/ai-2.png""]",verified,p7-sally-o-brien-s-irish-pub
3e9c8045-fab8-4cc8-b5c0-e35473426bf6,Myšák - Holešovická tržnice,"Prague’s legendary historic cukrárna under Ambiente ownership has now landed in the fast-rising Holešovická tržnice complex. Top-tier cakes, polished pastry work and a constant local crowd already make this one of the market’s defining new anchors after the 2026 opening.",Cake Shop,Exceptional,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Cakes,Dessert,outdoor,FALSE,,,"[""Coffee"",""Breakfast"",""Dessert""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mysak-trznice/ai-0.png,published,,2026-04-21 08:16:08.149327+00,2026-04-21 08:16:08.149327+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mysak-trznice/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mysak-trznice/ai-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mysak-trznice/ai-2.png""]",verified,p7-mysak-trznice
9c713cb3-17ad-4075-b021-280f6308bf77,Spojka,"Large-format Karlín café-bistro built to handle everything from breakfast meetings to evening drinks without losing its cool industrial polish. Spacious, stylish and reliably busy, with a broad modern menu that makes it one of the area’s easiest safe picks.",Restaurant,Good,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Modern European,Dinner,outdoor,FALSE,,,"[""Modern European""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-spojka/web-0.jpg,published,,2026-04-21 08:16:19.821682+00,2026-04-21 08:16:19.821682+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-spojka/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-spojka/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-spojka/web-2.webp""]",verified,p7-spojka
12d0e0cd-d785-4794-bc5d-0856277a0d2a,Mensa,"Formerly known for seafood, now reworked into a smaller polished bistro with a more Mediterranean and Italian-leaning menu. Cozy interior, thoughtful plates and a calmer grown-up dinner atmosphere make this feel more like a hidden neighborhood supper spot than a flashy new opening.",Restaurant,New,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Pasta,Dinner,indoor,FALSE,,,"[""Lunch"",""Dinner""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mensa/web-0.png,published,,2026-04-21 08:16:22.215911+00,2026-04-21 08:16:22.215911+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mensa/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mensa/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-mensa/ai-1.png""]",verified,p7-mensa
b2d87203-ae12-4081-b07a-2749ad99f33c,FUEL bistro,"Long-standing Karlín reliable for modern bistro plates that pull from Asian, Mediterranean and comfort-food directions without becoming gimmicky. Stylish enough for lunch meetings, relaxed enough for dinner, and one of those places that quietly keeps delivering year after year.",Bistro,Good,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Asian Fusion,Lunch,outdoor,FALSE,,,"[""Restaurant"",""Bistro"",""Healthy""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fuel/web-0.jpg,published,,2026-04-21 08:16:33.360926+00,2026-04-21 08:16:33.360926+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fuel/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fuel/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-fuel/web-2.jpg""]",verified,p7-fuel
093115d1-5f1a-41f5-a5b1-de6f0a58add3,Dva kohouti,"One of Prague’s busiest after-work beer magnets where the office crowd spills into loud industrial courtyard chaos almost every evening. Fresh beer from the Matuška tanks, street-food energy and a social scene that feels more like an event than just a pub stop.",Brewery,Good,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Beer,Drinks,outdoor,FALSE,,,"[""Beer"",""Fast food""]",,published,,2026-04-21 08:16:47.867022+00,2026-04-21 08:16:47.867022+00,[],verified,p7-dva-kohouti
def0527c-96b1-4ffa-b3ce-d90357bbb053,The Miners Coffee Bakery,"A newer extension of the ever-growing Miners universe, this one adding a fuller bakery component to the familiar polished specialty coffee formula. Expect the same modern crowd, strong drinks and photogenic pastry lineup, but with a little more substance than the chain’s smaller espresso-only branches.",Coffee Shop,New,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Coffee,Breakfast,indoor,FALSE,,,"[""Coffee"",""Light fare""]",,published,,2026-04-21 08:17:01.448975+00,2026-04-21 08:17:01.448975+00,[],verified,p7-miners
768ed72f-cda8-476c-a6f4-b844ff674068,Na břehu Rhôny Letná,"Larger newer branch of Prague’s beloved French wine bar chain, pairing serious bottle selection with a spacious interior and pleasant outdoor garden. Come for wine and light snacks rather than a full meal, and it works especially well for longer evening catch-ups.",Wine Bar,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Wine,Drinks,outdoor,FALSE,,,"[""Bar"",""Wine""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-na-brehu-rhony/web-0.png,published,,2026-04-21 08:15:16.232559+00,2026-04-21 08:15:16.232559+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-na-brehu-rhony/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-na-brehu-rhony/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-na-brehu-rhony/web-2.png""]",verified,p7-na-brehu-rhony
55e04806-c4b1-4b50-9851-5f08544c86c0,PIPCA,"Funky modern joint built around grilled chicken but branching confidently into Asian-fusion comfort plates and drinks. Cool interior, a few outdoor seats in warmer months and a refreshing break from Prague’s more predictable dining options.",Restaurant,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Chicken,Dinner,indoor,FALSE,,,"[""Lunch"",""Dinner""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pipca/web-0.png,published,,2026-04-21 08:15:28.612738+00,2026-04-21 08:15:28.612738+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pipca/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pipca/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-pipca/web-2.png""]",verified,p7-pipca
098c4de2-a4b4-4ca7-9ed8-d5ab2f4dfa0d,LOKA,"What used to be a surprisingly good hidden coffee counter inside Alza has now grown into a more polished café concept with slightly less bargain charm. Prices went up, but the coffee, snacks and practical convenience still make it a very solid stop if shopping or waiting nearby.",Coffee Shop,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,indoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-loka/web-0.jpg,published,,2026-04-21 08:16:00.602705+00,2026-04-21 08:16:00.602705+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-loka/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-loka/ai-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-loka/ai-1.png""]",verified,p7-loka
73decdd3-ec41-47ab-90eb-7cd2083903a7,Lokál Hamburk,"Back in peak Lokál mania this was one of those places where people happily drank Pilsner dressed for a night out right on the pavement. It has since matured into a true Karlín institution, still pouring top fresh Plzeň and serving the same dependable Czech classics with quality intact.",Restaurant,Good,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Beer,Lunch,indoor,FALSE,,,"[""Czech"",""Beer""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-hamburk/web-0.jpg,published,,2026-04-21 08:16:48.756673+00,2026-04-21 08:16:48.756673+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-hamburk/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-hamburk/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-hamburk/web-2.png""]",verified,p7-lokal-hamburk
67327da1-1c00-46ff-a64c-8e5ab23ddccc,Kaava,"Tiny Karlín corner café with a quietly devoted local following built on genuinely excellent coffee, homemade cakes and unusually warm service. Mediterranean touches, small outdoor seating and a softer neighborhood feel make this more personal than the average office-district coffee stop.",Coffee Shop,Good,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Coffee,Coffee,indoor,FALSE,,,"[""Coffee""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kaava/web-0.jpg,published,,2026-04-21 08:17:02.419221+00,2026-04-21 08:17:02.419221+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kaava/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kaava/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-kaava/web-2.jpg""]",verified,p7-kaava
a7a09086-ad7e-47db-a085-682763a21109,Můj Šálek Kávy,"One of Prague’s foundational brunch institutions and among the very first places to make specialty coffee breakfasts a city obsession. Still packed, still excellent, and one of those rare pioneers that never really lost relevance as dozens of imitators followed.",Cafe,Great,Czech Republic,Prague,"Prague 8 - Karlin, Prague",50.097,14.434,Coffee,Breakfast,outdoor,FALSE,,,"[""Coffee"",""Baked goods"",""Brunch"",""Breakfast"",""Drinks""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-muj-salek-kavy/web-0.jpg,published,,2026-04-21 08:16:35.4051+00,2026-04-21 08:30:50.947252+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-muj-salek-kavy/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-muj-salek-kavy/web-1.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-muj-salek-kavy/ai-0.png""]",verified,p7-muj-salek-kavy
f1c1a6b9-590a-4a43-b589-bc442df156a1,Lokál Nad Stromovkou,"By now a full local institution and one of the most dependable Czech pub hangs in any part of Prague. Standardly excellent Czech classics, famously fresh Pilsner Urquell, lots of regulars and a perfect reward stop before or after a long walk in Stromovka.",Restaurant,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Beer,Lunch,outdoor,FALSE,,,"[""Beer"",""Czech"",""Lunch""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-nad-stromovkou/web-0.jpg,published,,2026-04-21 08:15:17.621598+00,2026-04-21 08:15:17.621598+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-nad-stromovkou/web-0.jpg"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-nad-stromovkou/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-lokal-nad-stromovkou/web-2.png""]",verified,p7-lokal-nad-stromovkou
b93ef698-e34f-4774-8f32-ab16599c1bd0,format.coffee,"Tiny Mazelab coffee outpost proving that very small spaces can still deliver very serious coffee. A few snacks, a couple hidden seats in the back and an easy stop when you care more about the cup than the café bustle.",Coffee Shop,Great,Czech Republic,Prague,"Prague 7, Prague",50.097,14.434,Coffee,Coffee,indoor,FALSE,,,"[""Coffee"",""Breakfast""]",https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-format-coffee/web-0.png,published,,2026-04-21 08:15:26.796656+00,2026-04-21 08:15:26.796656+00,"[""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-format-coffee/web-0.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-format-coffee/web-1.png"",""https://dgncazemkqsfxxmjdrbq.supabase.co/storage/v1/object/public/establishment-photos/seed/p7-format-coffee/web-2.png""]",verified,p7-format-coffee
